caseID,time,SCid,activity,timestamp
148721066,332,robot-main-1,lput,1617296608.17324
148721066,351,robot-main-1,lgetANDlqry,1617296646.17324
148721066,361,robot-main-1,lput,1617296666.17324
148721066,369,robot-main-1,lput,1617296682.17324
148721066,377,robot-main-1,lput,1617296698.17324
148721066,392,robot-main-1,lgetANDlqry,1617296728.17324
148721066,396,robot-main-1,lgetANDlqry,1617296736.17324
148721066,417,robot-main-1,lgetANDlqry,1617296778.17324
148721066,419,robot-main-1,lgetANDlqry,1617296782.17324
148721066,433,robot-main-1,lput,1617296810.17324
148721066,450,robot-main-1,lgetANDlqry,1617296844.17324
1492577874,-1,NONE,reset,1617295942.17324
1492577874,5,robot-main-1,lgetANDlqry,1617295954.17324
1492577874,11,robot-main-1,lgetANDlqry,1617295966.17324
1492577874,24,robot-main-1,lgetANDlqry,1617295992.17324
1492577874,36,robot-main-1,lput,1617296016.17324
1492577874,46,robot-main-1,lgetANDlqry,1617296036.17324
1492577874,64,robot-main-1,lput,1617296072.17324
1492577874,69,robot-main-1,lput,1617296082.17324
1492577874,81,robot-main-1,lput,1617296106.17324
1492577874,91,robot-main-1,lgetANDlqry,1617296126.17324
1492577874,99,robot-main-1,lgetANDlqry,1617296142.17324
1492577874,111,robot-main-1,lgetANDlqry,1617296166.17324
1492577874,129,robot-main-1,lgetANDlqry,1617296202.17324
1492577874,137,robot-main-1,lput,1617296218.17324
1492577874,144,robot-main-1,lgetANDlqry,1617296232.17324
1492577874,155,robot-main-1,lput,1617296254.17324
1492577874,168,robot-main-1,lput,1617296280.17324
1492577874,182,robot-main-1,lput,1617296308.17324
1492577874,190,robot-main-1,lgetANDlqry,1617296324.17324
1492577874,203,robot-main-1,lgetANDlqry,1617296350.17324
1492577874,219,robot-main-1,lgetANDlqry,1617296382.17324
1492577874,225,robot-main-1,lgetANDlqry,1617296394.17324
1492577874,235,robot-main-1,lput,1617296414.17324
1492577874,251,robot-main-1,lgetANDlqry,1617296446.17324
1492577874,255,robot-main-1,lput,1617296454.17324
1492577874,269,robot-main-1,lput,1617296482.17324
1492577874,282,robot-main-1,lput,1617296508.17324
1492577874,294,robot-main-1,lgetANDlqry,1617296532.17324
1492577874,303,robot-main-1,lgetANDlqry,1617296550.17324
1492577874,314,robot-main-1,lgetANDlqry,1617296572.17324
1492577874,320,robot-main-1,lgetANDlqry,1617296584.17324
1492577874,332,robot-main-1,lput,1617296608.17324
1492577874,347,robot-main-1,lgetANDlqry,1617296638.17324
1492577874,352,robot-main-1,lput,1617296648.17324
1492577874,373,robot-main-1,lput,1617296690.17324
1492577874,380,robot-main-1,lput,1617296704.17324
1492577874,387,robot-main-1,lgetANDlqry,1617296718.17324
1492577874,404,robot-main-1,lgetANDlqry,1617296752.17324
1492577874,411,robot-main-1,lgetANDlqry,1617296766.17324
1492577874,422,robot-main-1,lgetANDlqry,1617296788.17324
1492577874,437,robot-main-1,lput,1617296818.17324
1492577874,445,robot-main-1,lgetANDlqry,1617296834.17324
150267537,-1,NONE,reset,1617295942.17324
150267537,6,robot-main-1,lgetANDlqry,1617295956.17324
150267537,14,robot-main-1,lgetANDlqry,1617295972.17324
150267537,32,robot-main-1,lgetANDlqry,1617296008.17324
150267537,38,robot-main-1,lput,1617296020.17324
150267537,49,robot-main-1,lgetANDlqry,1617296042.17324
150267537,58,robot-main-1,lput,1617296060.17324
150267537,75,robot-main-1,lput,1617296094.17324
150267537,85,robot-main-1,lput,1617296114.17324
150267537,89,robot-main-1,lgetANDlqry,1617296122.17324
150267537,101,robot-main-1,lgetANDlqry,1617296146.17324
150267537,114,robot-main-1,lgetANDlqry,1617296172.17324
150267537,131,robot-main-1,lgetANDlqry,1617296206.17324
150267537,135,robot-main-1,lput,1617296214.17324
150267537,150,robot-main-1,lgetANDlqry,1617296244.17324
150267537,154,robot-main-1,lput,1617296252.17324
150267537,173,robot-main-1,lput,1617296290.17324
150267537,176,robot-main-1,lput,1617296296.17324
150267537,190,robot-main-1,lgetANDlqry,1617296324.17324
150267537,205,robot-main-1,lgetANDlqry,1617296354.17324
150267537,216,robot-main-1,lgetANDlqry,1617296376.17324
150267537,230,robot-main-1,lgetANDlqry,1617296404.17324
150267537,240,robot-main-1,lput,1617296424.17324
150267537,244,robot-main-1,lgetANDlqry,1617296432.17324
150267537,259,robot-main-1,lput,1617296462.17324
150267537,265,robot-main-1,lput,1617296474.17324
150267537,281,robot-main-1,lput,1617296506.17324
150267537,294,robot-main-1,lgetANDlqry,1617296532.17324
150267537,302,robot-main-1,lgetANDlqry,1617296548.17324
150267537,308,robot-main-1,lgetANDlqry,1617296560.17324
150267537,320,robot-main-1,lgetANDlqry,1617296584.17324
150267537,335,robot-main-1,lput,1617296614.17324
150267537,341,robot-main-1,lgetANDlqry,1617296626.17324
150267537,359,robot-main-1,lput,1617296662.17324
150267537,370,robot-main-1,lput,1617296684.17324
150267537,380,robot-main-1,lput,1617296704.17324
150267537,388,robot-main-1,lgetANDlqry,1617296720.17324
150267537,403,robot-main-1,lgetANDlqry,1617296750.17324
150267537,409,robot-main-1,lgetANDlqry,1617296762.17324
150267537,418,robot-main-1,lgetANDlqry,1617296780.17324
150267537,436,robot-main-1,lput,1617296816.17324
150267537,446,robot-main-1,lgetANDlqry,1617296836.17324
1511360901,-1,NONE,reset,1617295942.17324
1511360901,8,robot-main-1,lgetANDlqry,1617295960.17324
1511360901,21,robot-main-1,lgetANDlqry,1617295986.17324
1511360901,31,robot-main-1,lgetANDlqry,1617296006.17324
1511360901,40,robot-main-1,lput,1617296024.17324
1511360901,45,robot-main-1,lgetANDlqry,1617296034.17324
1511360901,59,robot-main-1,lput,1617296062.17324
1511360901,69,robot-main-1,lput,1617296082.17324
1511360901,82,robot-main-1,lput,1617296108.17324
1511360901,91,robot-main-1,lgetANDlqry,1617296126.17324
1511360901,103,robot-main-1,lgetANDlqry,1617296150.17324
1511360901,120,robot-main-1,lgetANDlqry,1617296184.17324
1511360901,123,robot-main-1,lgetANDlqry,1617296190.17324
1511360901,135,robot-main-1,lput,1617296214.17324
1511360901,153,robot-main-1,lgetANDlqry,1617296250.17324
1511360901,161,robot-main-1,lput,1617296266.17324
1511360901,166,robot-main-1,lput,1617296276.17324
1511360901,177,robot-main-1,lput,1617296298.17324
1511360901,196,robot-main-1,lgetANDlqry,1617296336.17324
1511360901,200,robot-main-1,lgetANDlqry,1617296344.17324
1511360901,212,robot-main-1,lgetANDlqry,1617296368.17324
1511360901,229,robot-main-1,lgetANDlqry,1617296402.17324
1511360901,236,robot-main-1,lput,1617296416.17324
1511360901,249,robot-main-1,lgetANDlqry,1617296442.17324
1511360901,258,robot-main-1,lput,1617296460.17324
1511360901,266,robot-main-1,lput,1617296476.17324
1511360901,281,robot-main-1,lput,1617296506.17324
1511360901,294,robot-main-1,lgetANDlqry,1617296532.17324
1511360901,299,robot-main-1,lgetANDlqry,1617296542.17324
1511360901,308,robot-main-1,lgetANDlqry,1617296560.17324
1511360901,320,robot-main-1,lgetANDlqry,1617296584.17324
1511360901,335,robot-main-1,lput,1617296614.17324
1511360901,349,robot-main-1,lgetANDlqry,1617296642.17324
1511360901,353,robot-main-1,lput,1617296650.17324
1511360901,373,robot-main-1,lput,1617296690.17324
1511360901,382,robot-main-1,lput,1617296708.17324
1511360901,387,robot-main-1,lgetANDlqry,1617296718.17324
1511360901,397,robot-main-1,lgetANDlqry,1617296738.17324
1511360901,416,robot-main-1,lgetANDlqry,1617296776.17324
1511360901,426,robot-main-1,lgetANDlqry,1617296796.17324
1511360901,432,robot-main-1,lput,1617296808.17324
1511360901,444,robot-main-1,lgetANDlqry,1617296832.17324
1512806016,-1,NONE,reset,1617295942.17324
1512806016,0,robot-main-1,lgetANDlqry,1617295944.17324
1512806016,20,robot-main-1,lgetANDlqry,1617295984.17324
1512806016,32,robot-main-1,lgetANDlqry,1617296008.17324
1512806016,36,robot-main-1,lput,1617296016.17324
1512806016,47,robot-main-1,lgetANDlqry,1617296038.17324
1512806016,56,robot-main-1,lput,1617296056.17324
1512806016,72,robot-main-1,lput,1617296088.17324
1512806016,79,robot-main-1,lput,1617296102.17324
1512806016,90,robot-main-1,lgetANDlqry,1617296124.17324
1512806016,107,robot-main-1,lgetANDlqry,1617296158.17324
1512806016,112,robot-main-1,lgetANDlqry,1617296168.17324
1512806016,122,robot-main-1,lgetANDlqry,1617296188.17324
1512806016,137,robot-main-1,lput,1617296218.17324
1512806016,153,robot-main-1,lgetANDlqry,1617296250.17324
1512806016,154,robot-main-1,lput,1617296252.17324
1512806016,175,robot-main-1,lput,1617296294.17324
1512806016,182,robot-main-1,lput,1617296308.17324
1512806016,194,robot-main-1,lgetANDlqry,1617296332.17324
1512806016,198,robot-main-1,lgetANDlqry,1617296340.17324
1512806016,213,robot-main-1,lgetANDlqry,1617296370.17324
1512806016,223,robot-main-1,lgetANDlqry,1617296390.17324
1512806016,238,robot-main-1,lput,1617296420.17324
1512806016,252,robot-main-1,lgetANDlqry,1617296448.17324
1512806016,260,robot-main-1,lput,1617296464.17324
1512806016,270,robot-main-1,lput,1617296484.17324
1512806016,278,robot-main-1,lput,1617296500.17324
1512806016,294,robot-main-1,lgetANDlqry,1617296532.17324
1512806016,307,robot-main-1,lgetANDlqry,1617296558.17324
1512806016,316,robot-main-1,lgetANDlqry,1617296576.17324
1512806016,325,robot-main-1,lgetANDlqry,1617296594.17324
1512806016,339,robot-main-1,lput,1617296622.17324
1512806016,348,robot-main-1,lgetANDlqry,1617296640.17324
1512806016,354,robot-main-1,lput,1617296652.17324
1512806016,366,robot-main-1,lput,1617296676.17324
1512806016,376,robot-main-1,lput,1617296696.17324
1512806016,388,robot-main-1,lgetANDlqry,1617296720.17324
1512806016,399,robot-main-1,lgetANDlqry,1617296742.17324
1512806016,414,robot-main-1,lgetANDlqry,1617296772.17324
1512806016,427,robot-main-1,lgetANDlqry,1617296798.17324
1512806016,438,robot-main-1,lput,1617296820.17324
1512806016,446,robot-main-1,lgetANDlqry,1617296836.17324
1513578149,-1,NONE,reset,1617295942.17324
1513578149,5,robot-main-1,lgetANDlqry,1617295954.17324
1513578149,13,robot-main-1,lgetANDlqry,1617295970.17324
1513578149,28,robot-main-1,lgetANDlqry,1617296000.17324
1513578149,37,robot-main-1,lput,1617296018.17324
1513578149,45,robot-main-1,lgetANDlqry,1617296034.17324
1513578149,55,robot-main-1,lput,1617296054.17324
1513578149,73,robot-main-1,lput,1617296090.17324
1513578149,82,robot-main-1,lput,1617296108.17324
1513578149,95,robot-main-1,lgetANDlqry,1617296134.17324
1513578149,108,robot-main-1,lgetANDlqry,1617296160.17324
1513578149,119,robot-main-1,lgetANDlqry,1617296182.17324
1513578149,128,robot-main-1,lgetANDlqry,1617296200.17324
1513578149,133,robot-main-1,lput,1617296210.17324
1513578149,146,robot-main-1,lgetANDlqry,1617296236.17324
1513578149,154,robot-main-1,lput,1617296252.17324
1513578149,173,robot-main-1,lput,1617296290.17324
1513578149,186,robot-main-1,lput,1617296316.17324
1513578149,197,robot-main-1,lgetANDlqry,1617296338.17324
1513578149,208,robot-main-1,lgetANDlqry,1617296360.17324
1513578149,216,robot-main-1,lgetANDlqry,1617296376.17324
1513578149,220,robot-main-1,lgetANDlqry,1617296384.17324
1513578149,238,robot-main-1,lput,1617296420.17324
1513578149,245,robot-main-1,lgetANDlqry,1617296434.17324
1513578149,261,robot-main-1,lput,1617296466.17324
1513578149,269,robot-main-1,lput,1617296482.17324
1513578149,279,robot-main-1,lput,1617296502.17324
1513578149,289,robot-main-1,lgetANDlqry,1617296522.17324
1513578149,300,robot-main-1,lgetANDlqry,1617296544.17324
1513578149,316,robot-main-1,lgetANDlqry,1617296576.17324
1513578149,323,robot-main-1,lgetANDlqry,1617296590.17324
1513578149,335,robot-main-1,lput,1617296614.17324
1513578149,344,robot-main-1,lgetANDlqry,1617296632.17324
1513578149,358,robot-main-1,lput,1617296660.17324
1513578149,370,robot-main-1,lput,1617296684.17324
1513578149,384,robot-main-1,lput,1617296712.17324
1513578149,393,robot-main-1,lgetANDlqry,1617296730.17324
1513578149,401,robot-main-1,lgetANDlqry,1617296746.17324
1513578149,411,robot-main-1,lgetANDlqry,1617296766.17324
1513578149,423,robot-main-1,lgetANDlqry,1617296790.17324
1513578149,429,robot-main-1,lput,1617296802.17324
1513578149,447,robot-main-1,lgetANDlqry,1617296838.17324
1529835712,-1,NONE,reset,1617295942.17324
1529835712,1,robot-main-1,lgetANDlqry,1617295946.17324
1529835712,17,robot-main-1,lgetANDlqry,1617295978.17324
1529835712,30,robot-main-1,lgetANDlqry,1617296004.17324
1529835712,40,robot-main-1,lput,1617296024.17324
1529835712,49,robot-main-1,lgetANDlqry,1617296042.17324
1529835712,65,robot-main-1,lput,1617296074.17324
1529835712,74,robot-main-1,lput,1617296092.17324
1529835712,80,robot-main-1,lput,1617296104.17324
1529835712,91,robot-main-1,lgetANDlqry,1617296126.17324
1529835712,99,robot-main-1,lgetANDlqry,1617296142.17324
1529835712,118,robot-main-1,lgetANDlqry,1617296180.17324
1529835712,121,robot-main-1,lgetANDlqry,1617296186.17324
1529835712,139,robot-main-1,lput,1617296222.17324
1529835712,143,robot-main-1,lgetANDlqry,1617296230.17324
1529835712,158,robot-main-1,lput,1617296260.17324
1529835712,168,robot-main-1,lput,1617296280.17324
1529835712,185,robot-main-1,lput,1617296314.17324
1529835712,195,robot-main-1,lgetANDlqry,1617296334.17324
1529835712,202,robot-main-1,lgetANDlqry,1617296348.17324
1529835712,219,robot-main-1,lgetANDlqry,1617296382.17324
1529835712,230,robot-main-1,lgetANDlqry,1617296404.17324
1529835712,231,robot-main-1,lput,1617296406.17324
1529835712,251,robot-main-1,lgetANDlqry,1617296446.17324
1529835712,254,robot-main-1,lput,1617296452.17324
1529835712,272,robot-main-1,lput,1617296488.17324
1529835712,282,robot-main-1,lput,1617296508.17324
1529835712,289,robot-main-1,lgetANDlqry,1617296522.17324
1529835712,301,robot-main-1,lgetANDlqry,1617296546.17324
1529835712,310,robot-main-1,lgetANDlqry,1617296564.17324
1529835712,321,robot-main-1,lgetANDlqry,1617296586.17324
1529835712,337,robot-main-1,lput,1617296618.17324
1529835712,349,robot-main-1,lgetANDlqry,1617296642.17324
1529835712,358,robot-main-1,lput,1617296660.17324
1529835712,370,robot-main-1,lput,1617296684.17324
1529835712,384,robot-main-1,lput,1617296712.17324
1529835712,385,robot-main-1,lgetANDlqry,1617296714.17324
1529835712,404,robot-main-1,lgetANDlqry,1617296752.17324
1529835712,414,robot-main-1,lgetANDlqry,1617296772.17324
1529835712,419,robot-main-1,lgetANDlqry,1617296782.17324
1529835712,435,robot-main-1,lput,1617296814.17324
1529835712,447,robot-main-1,lgetANDlqry,1617296838.17324
153835187,-1,NONE,reset,1617295942.17324
153835187,10,robot-main-1,lgetANDlqry,1617295964.17324
153835187,21,robot-main-1,lgetANDlqry,1617295986.17324
153835187,29,robot-main-1,lgetANDlqry,1617296002.17324
153835187,34,robot-main-1,lput,1617296012.17324
153835187,53,robot-main-1,lgetANDlqry,1617296050.17324
153835187,55,robot-main-1,lput,1617296054.17324
153835187,70,robot-main-1,lput,1617296084.17324
153835187,87,robot-main-1,lput,1617296118.17324
153835187,94,robot-main-1,lgetANDlqry,1617296132.17324
153835187,99,robot-main-1,lgetANDlqry,1617296142.17324
153835187,115,robot-main-1,lgetANDlqry,1617296174.17324
153835187,130,robot-main-1,lgetANDlqry,1617296204.17324
153835187,132,robot-main-1,lput,1617296208.17324
153835187,150,robot-main-1,lgetANDlqry,1617296244.17324
153835187,154,robot-main-1,lput,1617296252.17324
153835187,169,robot-main-1,lput,1617296282.17324
153835187,178,robot-main-1,lput,1617296300.17324
153835187,187,robot-main-1,lgetANDlqry,1617296318.17324
153835187,208,robot-main-1,lgetANDlqry,1617296360.17324
153835187,211,robot-main-1,lgetANDlqry,1617296366.17324
153835187,228,robot-main-1,lgetANDlqry,1617296400.17324
153835187,237,robot-main-1,lput,1617296418.17324
153835187,250,robot-main-1,lgetANDlqry,1617296444.17324
153835187,262,robot-main-1,lput,1617296468.17324
153835187,274,robot-main-1,lput,1617296492.17324
153835187,283,robot-main-1,lput,1617296510.17324
153835187,295,robot-main-1,lgetANDlqry,1617296534.17324
153835187,306,robot-main-1,lgetANDlqry,1617296556.17324
153835187,312,robot-main-1,lgetANDlqry,1617296568.17324
153835187,320,robot-main-1,lgetANDlqry,1617296584.17324
153835187,337,robot-main-1,lput,1617296618.17324
153835187,348,robot-main-1,lgetANDlqry,1617296640.17324
153835187,362,robot-main-1,lput,1617296668.17324
153835187,364,robot-main-1,lput,1617296672.17324
153835187,377,robot-main-1,lput,1617296698.17324
153835187,388,robot-main-1,lgetANDlqry,1617296720.17324
153835187,397,robot-main-1,lgetANDlqry,1617296738.17324
153835187,410,robot-main-1,lgetANDlqry,1617296764.17324
153835187,419,robot-main-1,lgetANDlqry,1617296782.17324
153835187,430,robot-main-1,lput,1617296804.17324
153835187,447,robot-main-1,lgetANDlqry,1617296838.17324
1552146434,-1,NONE,reset,1617295942.17324
1552146434,1,robot-main-1,lgetANDlqry,1617295946.17324
1552146434,20,robot-main-1,lgetANDlqry,1617295984.17324
1552146434,31,robot-main-1,lgetANDlqry,1617296006.17324
1552146434,33,robot-main-1,lput,1617296010.17324
1552146434,47,robot-main-1,lgetANDlqry,1617296038.17324
1552146434,57,robot-main-1,lput,1617296058.17324
1552146434,76,robot-main-1,lput,1617296096.17324
1552146434,78,robot-main-1,lput,1617296100.17324
1552146434,95,robot-main-1,lgetANDlqry,1617296134.17324
1552146434,108,robot-main-1,lgetANDlqry,1617296160.17324
1552146434,116,robot-main-1,lgetANDlqry,1617296176.17324
1552146434,125,robot-main-1,lgetANDlqry,1617296194.17324
1552146434,138,robot-main-1,lput,1617296220.17324
1552146434,143,robot-main-1,lgetANDlqry,1617296230.17324
1552146434,156,robot-main-1,lput,1617296256.17324
1552146434,167,robot-main-1,lput,1617296278.17324
1552146434,176,robot-main-1,lput,1617296296.17324
1552146434,190,robot-main-1,lgetANDlqry,1617296324.17324
1552146434,198,robot-main-1,lgetANDlqry,1617296340.17324
1552146434,216,robot-main-1,lgetANDlqry,1617296376.17324
1552146434,229,robot-main-1,lgetANDlqry,1617296402.17324
1552146434,241,robot-main-1,lput,1617296426.17324
1552146434,250,robot-main-1,lgetANDlqry,1617296444.17324
1552146434,260,robot-main-1,lput,1617296464.17324
1552146434,268,robot-main-1,lput,1617296480.17324
1552146434,281,robot-main-1,lput,1617296506.17324
1552146434,293,robot-main-1,lgetANDlqry,1617296530.17324
1552146434,297,robot-main-1,lgetANDlqry,1617296538.17324
1552146434,310,robot-main-1,lgetANDlqry,1617296564.17324
1552146434,329,robot-main-1,lgetANDlqry,1617296602.17324
1552146434,330,robot-main-1,lput,1617296604.17324
1552146434,347,robot-main-1,lgetANDlqry,1617296638.17324
1552146434,356,robot-main-1,lput,1617296656.17324
1552146434,365,robot-main-1,lput,1617296674.17324
1552146434,374,robot-main-1,lput,1617296692.17324
1552146434,393,robot-main-1,lgetANDlqry,1617296730.17324
1552146434,401,robot-main-1,lgetANDlqry,1617296746.17324
1552146434,409,robot-main-1,lgetANDlqry,1617296762.17324
1552146434,422,robot-main-1,lgetANDlqry,1617296788.17324
1552146434,437,robot-main-1,lput,1617296818.17324
1552146434,448,robot-main-1,lgetANDlqry,1617296840.17324
159503179,-1,NONE,reset,1617295942.17324
159503179,7,robot-main-1,lgetANDlqry,1617295958.17324
159503179,16,robot-main-1,lgetANDlqry,1617295976.17324
159503179,30,robot-main-1,lgetANDlqry,1617296004.17324
159503179,42,robot-main-1,lput,1617296028.17324
159503179,45,robot-main-1,lgetANDlqry,1617296034.17324
159503179,58,robot-main-1,lput,1617296060.17324
159503179,70,robot-main-1,lput,1617296084.17324
159503179,80,robot-main-1,lput,1617296104.17324
159503179,96,robot-main-1,lgetANDlqry,1617296136.17324
159503179,102,robot-main-1,lgetANDlqry,1617296148.17324
159503179,120,robot-main-1,lgetANDlqry,1617296184.17324
159503179,129,robot-main-1,lgetANDlqry,1617296202.17324
159503179,141,robot-main-1,lput,1617296226.17324
159503179,147,robot-main-1,lgetANDlqry,1617296238.17324
159503179,162,robot-main-1,lput,1617296268.17324
159503179,168,robot-main-1,lput,1617296280.17324
159503179,186,robot-main-1,lput,1617296316.17324
159503179,197,robot-main-1,lgetANDlqry,1617296338.17324
159503179,207,robot-main-1,lgetANDlqry,1617296358.17324
159503179,217,robot-main-1,lgetANDlqry,1617296378.17324
159503179,223,robot-main-1,lgetANDlqry,1617296390.17324
159503179,234,robot-main-1,lput,1617296412.17324
159503179,245,robot-main-1,lgetANDlqry,1617296434.17324
159503179,254,robot-main-1,lput,1617296452.17324
159503179,274,robot-main-1,lput,1617296492.17324
159503179,279,robot-main-1,lput,1617296502.17324
159503179,290,robot-main-1,lgetANDlqry,1617296524.17324
159503179,304,robot-main-1,lgetANDlqry,1617296552.17324
159503179,311,robot-main-1,lgetANDlqry,1617296566.17324
159503179,321,robot-main-1,lgetANDlqry,1617296586.17324
159503179,337,robot-main-1,lput,1617296618.17324
159503179,344,robot-main-1,lgetANDlqry,1617296632.17324
159503179,358,robot-main-1,lput,1617296660.17324
159503179,364,robot-main-1,lput,1617296672.17324
159503179,383,robot-main-1,lput,1617296710.17324
159503179,393,robot-main-1,lgetANDlqry,1617296730.17324
159503179,399,robot-main-1,lgetANDlqry,1617296742.17324
159503179,411,robot-main-1,lgetANDlqry,1617296766.17324
159503179,419,robot-main-1,lgetANDlqry,1617296782.17324
159503179,436,robot-main-1,lput,1617296816.17324
159503179,444,robot-main-1,lgetANDlqry,1617296832.17324
1618329963,-1,NONE,reset,1617295942.17324
1618329963,8,robot-main-1,lgetANDlqry,1617295960.17324
1618329963,14,robot-main-1,lgetANDlqry,1617295972.17324
1618329963,27,robot-main-1,lgetANDlqry,1617295998.17324
1618329963,37,robot-main-1,lput,1617296018.17324
1618329963,44,robot-main-1,lgetANDlqry,1617296032.17324
1618329963,55,robot-main-1,lput,1617296054.17324
1618329963,72,robot-main-1,lput,1617296088.17324
1618329963,87,robot-main-1,lput,1617296118.17324
1618329963,97,robot-main-1,lgetANDlqry,1617296138.17324
1618329963,108,robot-main-1,lgetANDlqry,1617296160.17324
1618329963,118,robot-main-1,lgetANDlqry,1617296180.17324
1618329963,128,robot-main-1,lgetANDlqry,1617296200.17324
1618329963,134,robot-main-1,lput,1617296212.17324
1618329963,148,robot-main-1,lgetANDlqry,1617296240.17324
1618329963,158,robot-main-1,lput,1617296260.17324
1618329963,175,robot-main-1,lput,1617296294.17324
1618329963,182,robot-main-1,lput,1617296308.17324
1618329963,193,robot-main-1,lgetANDlqry,1617296330.17324
1618329963,208,robot-main-1,lgetANDlqry,1617296360.17324
1618329963,218,robot-main-1,lgetANDlqry,1617296380.17324
1618329963,227,robot-main-1,lgetANDlqry,1617296398.17324
1618329963,241,robot-main-1,lput,1617296426.17324
1618329963,247,robot-main-1,lgetANDlqry,1617296438.17324
1618329963,258,robot-main-1,lput,1617296460.17324
1618329963,266,robot-main-1,lput,1617296476.17324
1618329963,284,robot-main-1,lput,1617296512.17324
1618329963,286,robot-main-1,lgetANDlqry,1617296516.17324
1618329963,306,robot-main-1,lgetANDlqry,1617296556.17324
1618329963,317,robot-main-1,lgetANDlqry,1617296578.17324
1618329963,328,robot-main-1,lgetANDlqry,1617296600.17324
1618329963,333,robot-main-1,lput,1617296610.17324
1618329963,342,robot-main-1,lgetANDlqry,1617296628.17324
1618329963,358,robot-main-1,lput,1617296660.17324
1618329963,368,robot-main-1,lput,1617296680.17324
1618329963,384,robot-main-1,lput,1617296712.17324
1618329963,393,robot-main-1,lgetANDlqry,1617296730.17324
1618329963,396,robot-main-1,lgetANDlqry,1617296736.17324
1618329963,413,robot-main-1,lgetANDlqry,1617296770.17324
1618329963,418,robot-main-1,lgetANDlqry,1617296780.17324
1618329963,432,robot-main-1,lput,1617296808.17324
1618329963,443,robot-main-1,lgetANDlqry,1617296830.17324
1628667193,-1,NONE,reset,1617295942.17324
1628667193,5,robot-main-1,lgetANDlqry,1617295954.17324
1628667193,11,robot-main-1,lgetANDlqry,1617295966.17324
1628667193,28,robot-main-1,lgetANDlqry,1617296000.17324
1628667193,36,robot-main-1,lput,1617296016.17324
1628667193,52,robot-main-1,lgetANDlqry,1617296048.17324
1628667193,59,robot-main-1,lput,1617296062.17324
1628667193,69,robot-main-1,lput,1617296082.17324
1628667193,85,robot-main-1,lput,1617296114.17324
1628667193,96,robot-main-1,lgetANDlqry,1617296136.17324
1628667193,101,robot-main-1,lgetANDlqry,1617296146.17324
1628667193,111,robot-main-1,lgetANDlqry,1617296166.17324
1628667193,121,robot-main-1,lgetANDlqry,1617296186.17324
1628667193,141,robot-main-1,lput,1617296226.17324
1628667193,153,robot-main-1,lgetANDlqry,1617296250.17324
1628667193,158,robot-main-1,lput,1617296260.17324
1628667193,172,robot-main-1,lput,1617296288.17324
1628667193,177,robot-main-1,lput,1617296298.17324
1628667193,187,robot-main-1,lgetANDlqry,1617296318.17324
1628667193,206,robot-main-1,lgetANDlqry,1617296356.17324
1628667193,219,robot-main-1,lgetANDlqry,1617296382.17324
1628667193,224,robot-main-1,lgetANDlqry,1617296392.17324
1628667193,237,robot-main-1,lput,1617296418.17324
1628667193,249,robot-main-1,lgetANDlqry,1617296442.17324
1628667193,256,robot-main-1,lput,1617296456.17324
1628667193,273,robot-main-1,lput,1617296490.17324
1628667193,276,robot-main-1,lput,1617296496.17324
1628667193,291,robot-main-1,lgetANDlqry,1617296526.17324
1628667193,305,robot-main-1,lgetANDlqry,1617296554.17324
1628667193,314,robot-main-1,lgetANDlqry,1617296572.17324
1628667193,321,robot-main-1,lgetANDlqry,1617296586.17324
1628667193,334,robot-main-1,lput,1617296612.17324
1628667193,343,robot-main-1,lgetANDlqry,1617296630.17324
1628667193,352,robot-main-1,lput,1617296648.17324
1628667193,365,robot-main-1,lput,1617296674.17324
1628667193,382,robot-main-1,lput,1617296708.17324
1628667193,393,robot-main-1,lgetANDlqry,1617296730.17324
1628667193,405,robot-main-1,lgetANDlqry,1617296754.17324
1628667193,411,robot-main-1,lgetANDlqry,1617296766.17324
1628667193,419,robot-main-1,lgetANDlqry,1617296782.17324
1628667193,430,robot-main-1,lput,1617296804.17324
1628667193,440,robot-main-1,lgetANDlqry,1617296824.17324
1696534604,-1,NONE,reset,1617295942.17324
1696534604,8,robot-main-1,lgetANDlqry,1617295960.17324
1696534604,17,robot-main-1,lgetANDlqry,1617295978.17324
1696534604,31,robot-main-1,lgetANDlqry,1617296006.17324
1696534604,37,robot-main-1,lput,1617296018.17324
1696534604,48,robot-main-1,lgetANDlqry,1617296040.17324
1696534604,65,robot-main-1,lput,1617296074.17324
1696534604,73,robot-main-1,lput,1617296090.17324
1696534604,85,robot-main-1,lput,1617296114.17324
1696534604,98,robot-main-1,lgetANDlqry,1617296140.17324
1696534604,99,robot-main-1,lgetANDlqry,1617296142.17324
1696534604,118,robot-main-1,lgetANDlqry,1617296180.17324
1696534604,127,robot-main-1,lgetANDlqry,1617296198.17324
1696534604,139,robot-main-1,lput,1617296222.17324
1696534604,148,robot-main-1,lgetANDlqry,1617296240.17324
1696534604,160,robot-main-1,lput,1617296264.17324
1696534604,174,robot-main-1,lput,1617296292.17324
1696534604,185,robot-main-1,lput,1617296314.17324
1696534604,190,robot-main-1,lgetANDlqry,1617296324.17324
1696534604,200,robot-main-1,lgetANDlqry,1617296344.17324
1696534604,217,robot-main-1,lgetANDlqry,1617296378.17324
1696534604,222,robot-main-1,lgetANDlqry,1617296388.17324
1696534604,234,robot-main-1,lput,1617296412.17324
1696534604,249,robot-main-1,lgetANDlqry,1617296442.17324
